date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:07:11	1576/1576	---M--	200	added ('OK')	text/html	etag:%22628-41ccc1742c300%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/lindo_fun.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/lindo_fun.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:11	775/775	---M--	200	added ('OK')	text/html	etag:%22307-41bd78a3cc680%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/lindo_fungp.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/lindo_fungp.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:11	524/524	---M--	200	added ('OK')	text/html	etag:%2220c-41bd78a3cc680%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/lindosparse.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/lindosparse.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:11	737/737	---M--	200	added ('OK')	text/html	etag:%222e1-3de3b2bf44f00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/linearize.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/linearize.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:12	1586/1586	---M--	200	added ('OK')	text/html	etag:%22632-3f9bff1dd1680%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/loadsdpafile.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/loadsdpafile.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:12	2283/2283	---M--	200	added ('OK')	text/html	etag:%228eb-400e27a75ec00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/loadsedumidata.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/loadsedumidata.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:12	7570/7570	---M--	200	added ('OK')	text/html	etag:%221d92-41a97fffd0b00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/matrixcoefficients.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/matrixcoefficients.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:12	273/273	---M--	200	added ('OK')	text/html	etag:%22111-4215b37a2cf80%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/milpalreadydone.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/milpalreadydone.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:12	2505/2505	---M--	200	added ('OK')	text/html	etag:%229c9-40266582b6000%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/milppresolve.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/milppresolve.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:13	4819/4819	---M--	200	added ('OK')	text/html	etag:%2212d3-4126c9071fd00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/milpsubsref.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/milpsubsref.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:13	6997/6997	---M--	200	added ('OK')	text/html	etag:%221b55-41c17be566080%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/monolist.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/monolist.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:13	1076/1076	---M--	200	added ('OK')	text/html	etag:%22434-3f091b1708f00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/monolistcoeff.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/monolistcoeff.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:13	627/627	---M--	200	added ('OK')	text/html	etag:%22273-3f0e36c56c400%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/monpowers.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/monpowers.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:14	3381/3381	---M--	200	added ('OK')	text/html	etag:%22d35-3e037098a1780%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/parseLMI.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/parseLMI.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:14	878/878	---M--	200	added ('OK')	text/html	etag:%2236e-3decd2fb22d00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/parvar.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/parvar.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:14	59/59	---M--	200	added ('OK')	text/html	etag:%223b-403f376729680%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pennlp_con.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pennlp_con.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:14	193/193	---M--	200	added ('OK')	text/html	etag:%22c1-3efb2da311980%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pennlp_congrad.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pennlp_congrad.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:14	271/271	---M--	200	added ('OK')	text/html	etag:%2210f-3efb2da311980%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pennlp_conhess.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pennlp_conhess.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:15	49/49	---M--	200	added ('OK')	text/html	etag:%2231-3efb2da4f9e00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pennlp_fun.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pennlp_fun.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:15	119/119	---M--	200	added ('OK')	text/html	etag:%2277-3efb2da4f9e00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pennlp_fungrad.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pennlp_fungrad.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:15	213/213	---M--	200	added ('OK')	text/html	etag:%22d5-3efb2da4f9e00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pennlp_funhess.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pennlp_funhess.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:15	2770/2770	---M--	200	added ('OK')	text/html	etag:%22ad2-3e426ce781b80%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/polyprint.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/polyprint.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:15	1172/1172	---M--	200	added ('OK')	text/html	etag:%22494-40266582b6000%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/presolve_fixvariables.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/presolve_fixvariables.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:16	1186/1186	---M--	200	added ('OK')	text/html	etag:%224a2-40266582b6000%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/presolve_probebinary.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/presolve_probebinary.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:16	2355/2355	---M--	200	added ('OK')	text/html	etag:%22933-420a7c2ff9680%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/primalize.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/primalize.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:16	5393/5393	---M--	200	added ('OK')	text/html	etag:%221511-41851eee14180%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pwf.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/pwf.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:16	2132/2132	---M--	200	added ('OK')	text/html	etag:%22854-40e8162713900%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/recdef.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/recdef.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:17	1238/1238	---M--	200	added ('OK')	text/html	etag:%224d6-421acf22d7700%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/recover.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/recover.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:17	250/250	---M--	200	added ('OK')	text/html	etag:%22fa-3e8f1c448ce00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/recovermonoms.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/recovermonoms.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:17	206/206	---M--	200	added ('OK')	text/html	etag:%22ce-3e93e4bf93780%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/relaxdouble.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/relaxdouble.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:17	1316/1316	---M--	200	added ('OK')	text/html	etag:%22524-4215b37a2cf80%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/save_model_expansion.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/save_model_expansion.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:17	6777/6777	---M--	200	added ('OK')	text/html	etag:%221a79-415402152b000%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/saveampl.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/saveampl.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:18	2875/2875	---M--	200	added ('OK')	text/html	etag:%22b3b-401c197af3300%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/savesdpafile.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/savesdpafile.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:18	10794/10794	---M--	200	added ('OK')	text/html	etag:%222a2a-41abfdf673000%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sdisplay.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sdisplay.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:18	31221/31221	---M--	200	added ('OK')	text/html	etag:%2279f5-423dc14779080%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sdpsettings.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sdpsettings.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:20	2566/2566	---M--	200	added ('OK')	text/html	etag:%22a06-3e9a0d9aa7c80%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sdpt3data.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sdpt3data.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:20	2041/2041	---M--	200	added ('OK')	text/html	etag:%227f9-3de3b2bf44f00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sdpt3struct2sdpt3block.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sdpt3struct2sdpt3block.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:20	2508/2508	---M--	200	added ('OK')	text/html	etag:%229cc-3de3b2bf44f00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sdpvar2str.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sdpvar2str.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:20	1816/1816	---M--	200	added ('OK')	text/html	etag:%22718-3de3b2bf44f00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2dsdp.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2dsdp.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:20	882/882	---M--	200	added ('OK')	text/html	etag:%22372-3e5cea8abff80%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2dsdp5.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2dsdp5.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:21	802/802	---M--	200	added ('OK')	text/html	etag:%22322-3de3b2bf44f00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2maxdet.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2maxdet.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:21	3722/3722	---M--	200	added ('OK')	text/html	etag:%22e8a-41bc9eac50700%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2pen.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2pen.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:21	2936/2936	---M--	200	added ('OK')	text/html	etag:%22b78-3f59623ffd400%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2penbmi.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2penbmi.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:21	1293/1293	---M--	200	added ('OK')	text/html	etag:%2250d-3de3b2bf44f00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2sdpa.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2sdpa.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:22	3871/3871	---M--	200	added ('OK')	text/html	etag:%22f1f-4196ff5a2e400%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2sdpt3.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/sedumi2sdpt3.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:22	1054/1054	---M--	200	added ('OK')	text/html	etag:%2241e-3de3b2bf44f00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/see.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/see.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:22	16096/16096	---M--	200	added ('OK')	text/html	etag:%223ee0-41b358ac18e80%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/selectsolver.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/selectsolver.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:22	1665/1665	---M--	200	added ('OK')	text/html	etag:%22681-3de3b2bf44f00%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/separable.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/separable.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:22	3072/3072	---M--	200	added ('OK')	text/html	etag:%22c00-3efb8a7100d80%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/setdiff1D.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/setdiff1D.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:23	1757/1757	---M--	200	added ('OK')	text/html	etag:%226dd-410a2e3b6d880%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/setduals.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/setduals.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:23	831/831	---M--	200	added ('OK')	text/html	etag:%2233f-41b3558ceb100%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/setnonlinearvariables.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/setnonlinearvariables.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
17:07:23	760/760	---M--	200	added ('OK')	text/html	etag:%222f8-3f5e2157c1780%22	http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/setpolynomials.m	/home/rotorblade/Dropbox/MATLAB_TOOLBOXES/YALMIP-master/YALMIP%20Manual/ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/setpolynomials.html	(from http://ftp.feq.ufu.br/Luis_Claudio/HYBRID/mpt_ver262/mpt/yalmip/extras/)
